,,Net Mean,Median,Max,Min,STD,Variance,Range,Skweness,Kurtosis
,S11,0.01452444,-0.265813866,22.10886613,-21.89702837,5.696046491,32.44494562,44.0058945,0.147648886,3.302929792
,S12,-0.010142913,-0.102896979,20.61105168,-19.93313721,5.631719972,31.71626985,40.54418889,0.049409807,3.224127634
,S13,0.028112061,-0.05724115,19.74543681,-17.8185181,5.62126787,31.59865246,37.56395492,0.045551936,3.209781773
,S14,0.032031479,-0.104188995,18.11040194,-17.52901655,5.417105364,29.34503052,35.63941849,0.075439075,3.114374211
,S15,0.037505157,-0.115854369,17.09804871,-16.35624606,5.412216838,29.2920911,33.45429478,0.085007418,2.998471865
,S16,0.02952426,-0.028707881,11.20894723,-11.71593069,3.763620893,14.16484223,22.92487793,0.046417115,2.79151365
,S17,-0.030457371,0.044244922,23.53200221,-28.09023901,6.897745774,47.57889677,51.62224122,-0.032489872,3.453557491
,S18,-0.047817835,0.06575525,17.82152875,-24.09620185,6.593442201,43.47348005,41.9177306,-0.051675474,3.170503139
,S19,-0.031830171,0.033203111,25.91424096,-26.88694675,7.504233713,56.31352363,52.80118772,-0.025998637,3.670318013
,S20,-0.039763013,0.316880886,24.94509214,-24.07399283,7.597706347,57.72514173,49.01908497,-0.140822987,3.407724539
,S21,-0.021146527,0.221153086,17.00169818,-19.37242508,5.692323297,32.40254452,36.37412326,-0.127698094,3.076446537
,S22,-0.010131877,-0.00343338,16.82495865,-14.20503674,4.592484664,21.09091539,31.02999539,-0.004375734,3.071704426
,S23,-0.022173901,0.178000928,22.69183383,-24.40652631,6.665248969,44.42554381,47.09836014,-0.090097833,3.793670495
,S24,0.003986853,-0.065370947,10.7207398,-11.96755881,3.564018494,12.70222783,22.68829862,0.058381683,3.106561834
,S25,0.004856125,0.138656659,16.58264491,-17.46668282,4.010889378,16.0872336,34.04932773,-0.100077954,3.830661262
,S26,-0.012723026,-0.0468848,21.34990123,-22.03551175,6.212230344,38.59180585,43.38541298,0.016497348,3.161438314
,S27,0.010428578,-0.0600026,12.35017434,-17.44519701,3.963102181,15.70617889,29.79537135,0.053315187,3.812587125
,S28,0.028221218,0.053956034,10.65426273,-12.71840819,2.910860142,8.473106769,23.37267092,-0.026522898,3.361680749
,S29,0.016192052,0.1475641,21.12647764,-27.12523506,6.090655849,37.09608867,48.2517127,-0.064708326,3.629890584
,S30,0.013733528,0.001999999,15.83085055,-17.43007265,5.080015014,25.80655254,33.2609232,0.006929229,3.254905872
,S31,0.022168461,0.202434176,19.2810915,-18.98477733,6.12284136,37.48918632,38.26586883,-0.08832454,3.021723469
,S32,0.036315156,0.18191482,19.59885109,-17.60078528,5.810140438,33.75773191,37.19963637,-0.075178732,2.986857977
,S33,8.416976635,8.759830819,92.05655191,-81.8806267,44.83579789,2010.248772,173.9371786,-0.022940655,1.685919618
,S34,-15.03832942,-20.95129592,53.11106723,-101.8261465,27.48886161,755.6375126,154.9372137,0.645312264,4.237825307
,S35,-29.45331472,-31.6456121,25.83865668,-75.94240525,27.66026381,765.0901943,101.7810619,0.237774021,1.736481183
,S36,2.031653147,-2.509598227,111.4745662,-48.21263878,25.63253059,657.0266245,159.6872049,0.531502501,3.125891891
,S37,9030.725118,8907.579821,12263.09384,5753.017202,1632.412179,2664769.523,6510.07664,0.226312873,2.410023706
,S38,-952.5024175,-308.8086742,3086.935051,-9381.60441,2664.058668,7097208.587,12468.53946,-0.724864378,3.048813961
,S39,2621.523536,2544.176214,11844.8161,-5454.725644,4018.745131,16150312.42,17299.54174,0.057739906,2.309365705
,S40,-0.063015685,-0.064960105,-0.0419604,-0.081959887,0.010423549,0.00010865,0.039999487,0.559623065,2.176391035
Batch3,S1,-0.048166071,-0.16973925,18.20189677,-17.65447599,4.306507589,18.54600762,35.85637276,0.084690328,3.830845799
,S2,-0.066367345,-0.169637615,20.66473091,-15.65429632,4.486929982,20.13254066,36.31902724,0.069047391,3.855560626
,S3,-0.054963462,-0.066303412,17.64744458,-16.69827695,4.665432941,21.76626453,34.34572153,0.007291896,3.55459993
,S4,-0.021414602,-0.165215926,17.87460405,-20.19591352,4.545344572,20.66015728,38.07051757,0.09491117,4.3042819
,S5,0.014217105,-0.038587269,13.32389437,-14.59105173,3.658368227,13.38365808,27.9149461,0.04330158,3.333665067
,S6,-0.019648681,-0.194448187,14.05827315,-11.07719154,3.670713507,13.47413765,25.13546469,0.142860105,3.458099717
,S7,-0.020636403,-0.165279172,11.79263154,-14.92758267,3.702305023,13.70706248,26.72021422,0.117204905,3.387227351
,S8,-0.007794152,0.211740518,24.58361934,-22.46701195,6.3498109,40.32009847,47.05063129,-0.103720256,3.652184347
,S9,0.045309794,0.129462893,13.68860621,-19.3188891,4.241261351,17.98829785,33.00749531,-0.059524579,3.497515275
,S10,0.041665853,0.139771367,10.28149076,-12.31347202,3.142869219,9.877626927,22.59496279,-0.093645812,3.146579361
,S11,0.064104557,0.084570653,19.08545242,-25.16262832,5.588071399,31.22654196,44.24808074,-0.010987385,3.96142351
,S12,0.023825426,-0.040193756,17.70692715,-24.30468451,5.785422867,33.47111775,42.01161166,0.033196803,3.385552493
,S13,0.037570107,-0.05497844,20.37217426,-21.90422861,5.75009976,33.06364725,42.27640287,0.048285361,3.364652759
,S14,0.043019709,0.085449343,19.34091742,-21.6986608,5.215337201,27.19974212,41.03957823,-0.024406649,3.605861183
,S15,0.055758945,0.29352217,22.83373244,-21.76670092,4.940621176,24.4097376,44.60043336,-0.144372469,4.170379283
,S16,0.027645941,0.187157179,11.82861806,-15.42835135,3.642416805,13.26720018,27.25696942,-0.131378076,3.379720662
,S17,-0.055417229,-0.022213594,21.11661964,-18.66121525,4.989509525,24.8952053,39.77783489,-0.019964068,3.831819155
,S18,-0.058502423,-0.085499103,18.74919088,-18.5112091,4.83907233,23.41662102,37.26039997,0.016736687,3.427207835
,S19,-0.087913226,-0.195655466,23.60869211,-18.05757076,4.929561112,24.30057276,41.66626286,0.065569066,3.736891822
,S20,-0.104930442,-0.137897151,24.25852324,-20.33538699,5.391804481,29.07155556,44.59391023,0.018342677,3.969271176
,S21,-0.022777952,0.177003394,24.06880738,-18.11297778,4.653868206,21.65848928,42.18178517,-0.128784059,3.800765117
,S22,-0.018488382,0.099999823,19.26650826,-14.64577104,3.888120068,15.11747767,33.9122793,-0.091423261,3.83602244
,S23,-0.060418176,-0.146744883,20.29348601,-18.91754607,4.602026443,21.17864738,39.21103208,0.056275235,3.557185974
,S24,-0.012536467,-0.070761526,10.22329006,-11.90082876,3.007306351,9.043891487,22.12411883,0.058083599,3.333378736
,S25,0.001575807,0.00633478,13.39453673,-15.53553007,3.919066978,15.35908598,28.9300668,-0.003642938,3.613678429
,S26,0.044566142,0.080973144,14.78757462,-14.42401112,4.984790552,24.84813685,29.21158574,-0.021910851,2.892506046
,S27,0.030953428,0.056042194,12.56545064,-11.66169891,3.698682027,13.68024874,24.22714955,-0.020349492,2.983587151
,S28,0.01626556,0.038013316,11.18148237,-10.36067959,2.802650799,7.8548515,21.54216196,-0.023279128,4.044970327
,S29,0.054016515,0.149343516,18.81126945,-21.62774069,5.089714087,25.90518949,40.43901014,-0.056188029,3.88845924
,S30,0.033430167,-0.001477774,15.86756611,-15.37378559,4.980447419,24.80485649,31.2413517,0.021026991,3.106143031
,S31,0.063244334,0.169141496,19.94524813,-22.67601137,5.44958905,29.69802081,42.6212595,-0.058296412,3.725465316
,S32,0.062805622,-0.004321643,23.80541789,-22.99728664,5.395161788,29.10777072,46.80270452,0.037326369,3.903258779
,S33,12.79560353,6.447335092,109.4940197,-45.59944374,24.83007433,616.5325912,155.0934634,0.76700557,5.349506911
,S34,10.39475618,4.783031527,97.39223541,-91.01366647,41.16233801,1694.33807,188.4059019,0.4089946,2.33996928
,S35,-43.91403561,-45.67683617,-7.098782456,-70.41116547,14.26216115,203.4092406,63.31238301,0.370799462,2.165228545
,S36,-18.38489441,-17.25957097,64.25590341,-81.27507769,21.69525998,470.6843058,145.5309811,-0.15560866,3.874325336
,S37,14725.89824,14964.26075,16515.77287,12263.09384,1307.489449,1709528.66,4252.679025,-0.546916491,1.715236842
,S38,-1304.494796,-943.3856267,2841.185505,-8702.230665,2308.114746,5327393.68,11543.41617,-0.469356001,2.770965417
,S39,21248.29357,21503.11657,35624.7281,5368.840312,6493.635242,42167298.66,30255.88778,-0.117725887,2.489310909
,S40,-0.08952663,-0.089959785,-0.075959964,-0.096959695,0.005663442,3.21E-05,0.020999731,0.229447497,1.993820217
Batch4,S1,-0.056162334,-0.145268658,16.80505315,-16.37985166,4.913222023,24.13975064,33.18490481,0.054408079,3.434728182
,S2,-0.033110187,-0.120399735,18.80916848,-19.03673979,5.320849905,28.31144371,37.84590827,0.049215567,3.575190961
,S3,-0.008727279,-0.188838877,16.85543685,-18.20609743,5.565538503,30.97521883,35.06153429,0.097085807,3.19521668
,S4,-0.050778691,0.010454341,20.82217007,-20.96693231,5.209031619,27.1340104,41.78910238,-0.035265498,4.569881109
,S5,-0.010832083,-0.072733772,16.13408649,-13.93122259,3.765005375,14.17526547,30.06530908,0.049323984,3.471708549
,S6,0.014217787,-0.030925358,12.61856075,-11.82366479,3.725504045,13.87938039,24.44222554,0.036351976,3.296239472
,S7,-0.003401419,0.034354555,12.22714476,-12.25325591,3.870060554,14.97736869,24.48040067,-0.029267739,3.128492033
,S8,-0.018395157,-0.174448434,28.23334212,-26.48612839,6.225962896,38.76261399,54.71947051,0.075194767,3.597114118
,S9,0.023352627,-0.003267886,15.27740474,-12.80588471,4.094869351,16.767955,28.08328945,0.019502829,2.997541164
,S10,0.029732033,0.116070612,11.16329995,-16.55371447,3.218280635,10.35733025,27.71701442,-0.080482645,3.808482408
,S11,0.011691707,0.211872877,17.22157754,-21.23404195,5.61611665,31.54076623,38.45561949,-0.106932165,3.213459025
,S12,-0.023823641,-0.067837377,18.97982887,-18.18580015,5.73655439,32.90805627,37.16562902,0.023017512,2.865737119
,S13,0.003515579,-0.037259204,19.23065946,-17.12215668,5.800122898,33.64142563,36.35281613,0.021089958,2.920739545
,S14,0.008768052,-0.193273941,19.93127513,-17.25551275,5.496466277,30.21114153,37.18678788,0.110275575,2.952069199
,S15,0.015247804,0.014900539,17.08809231,-17.8555613,5.446240881,29.66153973,34.9436536,0.000191287,3.186009544
,S16,0.016211188,-0.112702771,15.54189992,-14.83917359,4.156116529,17.2733046,30.38107351,0.093053666,3.563613565
,S17,-0.040626993,-0.214748463,19.49635398,-15.52779993,5.394273302,29.09818445,35.02415391,0.096836845,3.454144468
,S18,-0.022118212,-0.120821218,16.21444129,-14.92816398,4.625718929,21.39727561,31.14260527,0.064013621,3.065353011
,S19,-0.001763659,-0.098808173,16.56457608,-18.52052876,5.297253049,28.06088986,35.08510484,0.054959342,3.344055625
,S20,-0.023190455,-0.02007045,21.3784463,-18.3973351,5.973810556,35.68641256,39.7757814,-0.001566842,3.305885895
,S21,-0.007981637,-0.039790605,19.40080854,-16.54823585,4.99450607,24.94509088,35.94904439,0.019106374,3.39661627
,S22,0.007006051,0.047997295,13.5034389,-15.51453172,4.304659783,18.53009585,29.01797062,-0.028567585,3.072542736
,S23,0.012839842,-0.048246188,16.16423355,-15.3068266,4.924348922,24.2492123,31.47106015,0.037214684,3.197889824
,S24,0.022371931,0.11093756,10.37182268,-10.51063166,3.234071223,10.45921668,20.88245434,-0.082155546,3.136697098
,S25,0.02724787,0.114381388,12.32771941,-11.96548633,3.795489199,14.40573826,24.29320574,-0.068871373,2.972086443
,S26,0.002090865,0.197332892,14.47845553,-20.59899831,5.331057364,28.42017261,35.07745384,-0.109870527,3.297087687
,S27,0.018554308,0.030456017,10.57819254,-13.24387413,3.663250327,13.41940296,23.82206667,-0.009746844,3.37975178
,S28,0.028443616,-0.008833707,9.221546189,-13.7688911,3.120566876,9.737937627,22.99043729,0.035837068,3.48815421
,S29,0.018142479,0.105873828,21.13138932,-21.20416638,5.519583271,30.46579949,42.3355557,-0.047683681,3.715743698
,S30,0.015910525,0.094509132,13.68875173,-14.84072333,4.61277681,21.2777099,28.52947505,-0.051117978,3.19214174
,S31,0.010506213,0.178466231,23.28835585,-20.72307424,5.791719985,33.54402038,44.0114301,-0.087000072,3.611833906
,S32,0.015061272,0.15145632,21.13617615,-20.27620936,5.50789566,30.3369146,41.4123855,-0.074290649,3.330418035
,S33,-19.26870897,-25.09948162,90.74405433,-106.4743313,40.02423112,1601.939077,197.2183856,0.437043197,3.796143948
,S34,44.59087355,52.73606792,186.8608201,-57.48247842,51.87170135,2690.6734,244.3432985,-0.47107734,2.633626458
,S35,-63.81390119,-61.87993123,-16.47376513,-115.598582,21.48517133,461.612587,99.12481684,-0.270042522,2.641712718
,S36,-114.6649357,-112.5406449,-10.24395894,-163.6186755,27.21822163,740.8315886,153.3747166,-0.234139924,2.573191937
,S37,18879.70602,19025.19325,21214.74395,16515.77287,1475.127663,2176001.623,4698.971078,-0.295880608,1.713050576
,S38,-1136.041711,-928.6200289,2437.686251,-6184.641567,1848.080601,3415401.907,8622.327818,-0.336708824,2.325428869
,S39,32900.2822,32906.75183,39776.03219,25722.04658,3749.226262,14056697.56,14053.98561,-0.005176771,1.786892652
,S40,-0.029953609,-0.029960554,0.020038806,-0.076959951,0.028448297,0.000809306,0.096998757,0.000732313,1.754970289
Batch5,S1,-0.072001759,-0.100602567,17.27875795,-16.00854144,4.215850448,17.773395,33.28729939,0.020352341,3.166324299
,S2,-0.083187104,-0.044203684,16.06887896,-16.04062914,4.676608237,21.8706646,32.1095081,-0.025007496,3.036063076
,S3,-0.067338764,-0.087449407,15.31518898,-16.98490054,5.046030812,25.46242695,32.30008952,0.011956314,3.108684838
,S4,-0.055710491,-0.209150446,15.95621266,-17.67326073,4.781956601,22.86710893,33.62947339,0.096261824,3.312666761
,S5,-0.004056629,0.177976949,11.58249808,-11.05669004,3.80465254,14.47538095,22.63918812,-0.143534982,2.830807026
,S6,-0.013178926,-0.089136524,12.32826666,-15.41158317,4.158083015,17.28965436,27.73984983,0.054802368,3.32084519
,S7,-0.026894275,-0.07124443,14.64625898,-16.85282852,4.165336775,17.35003045,31.49908751,0.031942306,4.003487967
,S8,-0.027865878,-0.150869234,23.17676318,-29.70894531,6.977386455,48.68392174,52.88570849,0.052886574,3.655421719
,S9,0.040161012,0.046716199,14.38701816,-13.00786982,4.219647277,17.80542314,27.39488798,-0.004660475,3.121667971
,S10,0.03924179,0.11741613,12.3194107,-13.26284543,3.162351723,10.00046842,25.58225613,-0.074160954,3.366011127
,S11,0.068984513,-0.020919577,19.68286578,-21.30677557,5.72438577,32.76859244,40.98964134,0.047116369,3.43297475
,S12,0.043001189,0.005273902,15.88504555,-16.67951099,5.007472307,25.07477891,32.56455654,0.022602594,3.089038132
,S13,0.044430806,-0.148127384,20.02063709,-16.66750521,5.012443112,25.12458595,36.6881423,0.115248105,3.427689729
,S14,0.0612386,-0.065831019,19.76543973,-15.40496696,4.805303796,23.09094457,35.17040669,0.079330854,3.457202004
,S15,0.071927723,0.039233756,18.99879104,-13.07197808,4.476949413,20.04307604,32.07076912,0.0219082,3.829107256
,S16,0.031052116,-0.073590058,16.45934268,-14.03170269,3.267697679,10.67784812,30.49104537,0.096069635,4.364083364
,S17,-0.075153311,-0.042683319,19.34067192,-19.52092353,5.373145675,28.87069445,38.86159544,-0.018129041,3.455130186
,S18,-0.052514214,0.082113306,16.52025614,-18.51992975,5.343782207,28.55600828,35.04018589,-0.075579907,3.119385741
,S19,-0.073067653,-0.092549516,17.00523232,-18.68397383,4.818563194,23.21855125,35.68920615,0.012129256,3.629000873
,S20,-0.094069182,-0.230545416,17.89967971,-19.71392113,5.551787558,30.82234509,37.61360085,0.073747185,3.626518256
,S21,-0.036181393,0.392302113,14.90461246,-18.52221219,4.673936422,21.84568168,33.42682465,-0.275025247,3.316545942
,S22,-0.011748586,0.017077542,14.8758759,-16.06920587,3.983107696,15.86514692,30.94508178,-0.021711284,3.453388285
,S23,-0.04713403,0.032624049,16.92008392,-17.19956824,4.577374322,20.95235568,34.11965216,-0.052273251,3.731160916
,S24,-0.002816691,0.056166005,8.833313361,-11.50719899,3.205241732,10.27357456,20.34051235,-0.055205848,3.162099771
,S25,0.026092663,0.023025383,19.57774823,-17.7138331,4.505524794,20.29975367,37.29158133,0.002042346,3.677976988
,S26,0.021445917,-0.00135209,20.93225551,-20.55731325,5.521024008,30.4817061,41.48956876,0.012387923,3.666434734
,S27,0.028754372,0.078198244,10.93632038,-11.41882129,3.536396534,12.50610045,22.35514167,-0.041944283,3.045283769
,S28,0.02770985,0.172127433,8.796883652,-10.58574079,3.073074296,9.443785626,19.38262445,-0.140983493,3.217557401
,S29,0.069292848,0.266644211,19.12808481,-23.29489558,6.298892424,39.67604577,42.4229804,-0.093993364,3.65890506
,S30,0.0210288,-0.061369209,14.81829504,-14.66274915,4.282599318,18.34065692,29.48104419,0.057720559,3.208391221
,S31,0.070127151,-0.010109708,17.33138002,-16.00707523,5.296408137,28.05193916,33.33845525,0.045447891,3.125866865
,S32,0.078429537,0.103376749,15.53603104,-12.6305032,4.539653482,20.60845374,28.16653423,-0.0164862,3.029698124
,S33,-51.93111064,-48.92756259,35.71290602,-137.3180243,31.62928396,1000.411604,173.0309303,-0.284882964,3.195706476
,S34,87.90166592,77.39227236,459.9853154,12.42364241,53.28533095,2839.326495,447.561673,0.591685931,23.01312574
,S35,-59.88693361,-58.42681261,-31.44248748,-94.87987026,14.16016871,200.5103778,63.43738278,-0.309343984,1.954341997
,S36,-86.48871823,-88.16568996,-1.587724931,-123.0562505,17.95034531,322.2148969,121.4685256,0.280268435,4.443235241
,S37,23249.62002,23408.6291,25274.93102,21214.74395,1133.10837,1283934.579,4060.187075,-0.420989961,1.947335127
,S38,-1442.316942,-1254.760051,2607.310938,-6590.297068,1862.215521,3467846.646,9197.608005,-0.30215121,2.306231045
,S39,34702.21226,34552.23463,43265.72524,24638.56696,4410.722937,19454476.83,18627.15828,0.102008876,2.13097397
,S40,0.071052041,0.072038139,0.117037563,0.020038806,0.027468756,0.000754533,0.096998757,-0.107696738,1.845700234
Batch6,S1,-0.034457351,-0.061753921,19.02846098,-18.97603822,5.514194371,30.40633956,38.0044992,0.014850711,3.194216924
,S2,-0.038936972,-0.058049074,25.62144979,-19.19871939,6.11048373,37.33801141,44.82016918,0.009383268,3.249054864
,S3,-0.018249854,-0.138992549,27.3973232,-18.53316828,6.314746158,39.87601904,45.93049148,0.057362256,3.247738105
,S4,-0.014563156,0.121395471,21.17801939,-20.67719973,6.071032677,36.85743776,41.85521912,-0.067183938,3.751655679
,S5,0.019141259,0.070929273,16.27217622,-15.81522166,4.442945856,19.73976788,32.08739788,-0.0349687,3.628422537
,S6,-0.002250342,-0.032778801,14.11687276,-15.98736365,4.378603281,19.17216669,30.10423641,0.020916573,3.145165594
,S7,-0.011175678,-0.199048056,17.91665626,-15.92389803,4.863075069,23.64949913,33.84055429,0.115897272,3.401477309
,S8,-0.014163587,0.124493417,23.99818256,-32.67926153,7.109881258,50.5504115,56.67744409,-0.058506042,3.645629125
,S9,0.031268947,0.044856548,18.32031497,-19.1256218,5.163471888,26.66144194,37.44593676,-0.007894456,3.644130889
,S10,0.040960931,0.151024844,19.2631432,-11.5710152,3.788799215,14.35499949,30.8341584,-0.087149442,3.701216397
